group,ret,mz,20250630_D1_S1_NTS_Pos_2-22_1_10520,20250630_D1_S2_NTS_Pos_2-23_1_10521,20250630_D1_S3_NTS_Pos_2-24_1_10522,20250630_D1_S4_NTS_Pos_2-3_1_10500,20250630_D1_S5_NTS_Pos_2-4_1_10501,20250630_D1_S6_NTS_Pos_2-5_1_10502,20250630_D1_S7_NTS_Pos_1-38_1_10480,20250630_D1_S8_NTS_Pos_1-39_1_10481,20250630_D1_S9_NTS_Pos_1-40_1_10482,20250630_D2_S1_NTS_Pos_2-25_1_10523,20250630_D2_S10_NTS_Pos_1-22_1_10463,20250630_D2_S11_NTS_Pos_1-23_1_10464,20250630_D2_S12_NTS_Pos_1-24_1_10465,20250630_D2_S2_NTS_Pos_2-26_1_10524,20250630_D2_S3_NTS_Pos_2-27_1_10525,20250630_D2_S4_NTS_Pos_2-6_1_10503,20250630_D2_S5_NTS_Pos_2-7_1_10504,20250630_D2_S6_NTS_Pos_2-8_1_10505,20250630_D2_S7_NTS_Pos_1-41_1_10483,20250630_D2_S8_NTS_Pos_1-42_1_10484,20250630_D2_S9_NTS_Pos_1-43_1_10485,20250630_D3_S1_NTS_Pos_2-28_1_10526,20250630_D3_S10_NTS_Pos_1-25_1_10466,20250630_D3_S11_NTS_Pos_1-26_1_10467,20250630_D3_S12_NTS_Pos_1-27_1_10468,20250630_D3_S2_NTS_Pos_2-29_1_10527,20250630_D3_S3_NTS_Pos_2-30_1_10528,20250630_D3_S4_NTS_Pos_2-9_1_10506,20250630_D3_S5_NTS_Pos_2-10_1_10507,20250630_D3_S6_NTS_Pos_2-11_1_10508,20250630_D3_S7_NTS_Pos_1-44_1_10486,20250630_D3_S8_NTS_Pos_1-45_1_10487,20250630_D3_S9_NTS_Pos_1-46_1_10488,20250630_D4_S1_NTS_Pos_2-31_1_10529,20250630_D4_S10_NTS_Pos_1-28_1_10469,20250630_D4_S11_NTS_Pos_1-29_1_10470,20250630_D4_S12_NTS_Pos_1-30_1_10471,20250630_D4_S2_NTS_Pos_2-32_1_10530,20250630_D4_S3_NTS_Pos_2-33_1_10531,20250630_D4_S4_NTS_Pos_2-12_1_10509,20250630_D4_S5_NTS_Pos_2-13_1_10510,20250630_D4_S6_NTS_Pos_2-14_1_10511,20250630_D4_S7_NTS_Pos_1-47_1_10489,20250630_D4_S8_NTS_Pos_1-48_1_10490,20250630_D4_S9_NTS_Pos_1-49_1_10491,20250630_D5_S1_NTS_Pos_2-34_1_10532,20250630_D5_S10_NTS_Pos_1-31_1_10472,20250630_D5_S11_NTS_Pos_1-32_1_10473,20250630_D5_S12_NTS_Pos_1-33_1_10474,20250630_D5_S2_NTS_Pos_2-35_1_10533,20250630_D5_S3_NTS_Pos_2-36_1_10534,20250630_D5_S4_NTS_Pos_2-15_1_10512,20250630_D5_S5_NTS_Pos_2-16_1_10513,20250630_D5_S6_NTS_Pos_2-17_1_10514,20250630_D5_S7_NTS_Pos_1-50_1_10492,20250630_D5_S8_NTS_Pos_1-51_1_10493,20250630_D5_S9_NTS_Pos_1-52_1_10494,20250630_D6_S1_NTS_Pos_2-37_1_10535,20250630_D6_S10_NTS_Pos_1-34_1_10475,20250630_D6_S11_NTS_Pos_1-35_1_10476,20250630_D6_S12_NTS_Pos_1-36_1_10477,20250630_D6_S2_NTS_Pos_2-38_1_10536,20250630_D6_S3_NTS_Pos_2-39_1_10537,20250630_D6_S4_NTS_Pos_2-18_1_10515,20250630_D6_S5_NTS_Pos_2-19_1_10516,20250630_D6_S6_NTS_Pos_2-20_1_10517,20250630_D6_S7_NTS_Pos_1-53_1_10495,20250630_D6_S8_NTS_Pos_1-54_1_10496,20250630_D6_S9_NTS_Pos_2-1_1_10497,20250701_D1_S1_NTS_Neg_2-22_1_10621,20250701_D1_S2_NTS_Neg_2-23_1_10622,20250701_D1_S3_NTS_Neg_2-24_1_10623,20250701_D1_S4_NTS_Neg_2-3_1_10601,20250701_D1_S5_NTS_Neg_2-4_1_10602,20250701_D1_S6_NTS_Neg_2-5_1_10603,20250701_D1_S7_NTS_Neg_1-38_1_10581,20250701_D1_S8_NTS_Neg_1-39_1_10582,20250701_D1_S9_NTS_Neg_1-40_1_10583,20250701_D2_S1_NTS_Neg_2-25_1_10624,20250701_D2_S10_NTS_Neg_1-22_1_10564,20250701_D2_S11_NTS_Neg_1-23_1_10565,20250701_D2_S12_NTS_Neg_1-24_1_10566,20250701_D2_S2_NTS_Neg_2-26_1_10625,20250701_D2_S3_NTS_Neg_2-27_1_10626,20250701_D2_S4_NTS_Neg_2-6_1_10604,20250701_D2_S5_NTS_Neg_2-7_1_10605,20250701_D2_S6_NTS_Neg_2-8_1_10606,20250701_D2_S7_NTS_Neg_1-41_1_10584,20250701_D2_S8_NTS_Neg_1-42_1_10585,20250701_D2_S9_NTS_Neg_1-43_1_10586,20250701_D3_S1_NTS_Neg_2-28_1_10627,20250701_D3_S10_NTS_Neg_1-25_1_10567,20250701_D3_S11_NTS_Neg_1-26_1_10568,20250701_D3_S12_NTS_Neg_1-27_1_10569,20250701_D3_S2_NTS_Neg_2-29_1_10628,20250701_D3_S3_NTS_Neg_2-30_1_10629,20250701_D3_S4_NTS_Neg_2-9_1_10607,20250701_D3_S5_NTS_Neg_2-10_1_10608,20250701_D3_S6_NTS_Neg_2-11_1_10609,20250701_D3_S7_NTS_Neg_1-44_1_10587,20250701_D3_S8_NTS_Neg_1-45_1_10588,20250701_D3_S9_NTS_Neg_1-46_1_10589,20250701_D4_S1_NTS_Neg_2-31_1_10630,20250701_D4_S10_NTS_Neg_1-28_1_10570,20250701_D4_S11_NTS_Neg_1-29_1_10571,20250701_D4_S12_NTS_Neg_1-30_1_10572,20250701_D4_S2_NTS_Neg_2-32_1_10631,20250701_D4_S3_NTS_Neg_2-33_1_10632,20250701_D4_S4_NTS_Neg_2-12_1_10610,20250701_D4_S5_NTS_Neg_2-13_1_10611,20250701_D4_S6_NTS_Neg_2-14_1_10612,20250701_D4_S7_NTS_Neg_1-47_1_10590,20250701_D4_S8_NTS_Neg_1-48_1_10591,20250701_D4_S9_NTS_Neg_1-49_1_10592,20250701_D5_S1_NTS_Neg_2-34_1_10633,20250701_D5_S10_NTS_Neg_1-31_1_10573,20250701_D5_S11_NTS_Neg_1-32_1_10574,20250701_D5_S12_NTS_Neg_1-33_1_10575,20250701_D5_S2_NTS_Neg_2-35_1_10634,20250701_D5_S3_NTS_Neg_2-36_1_10635,20250701_D5_S4_NTS_Neg_2-15_1_10613,20250701_D5_S5_NTS_Neg_2-16_1_10614,20250701_D5_S6_NTS_Neg_2-17_1_10615,20250701_D5_S7_NTS_Neg_1-50_1_10593,20250701_D5_S8_NTS_Neg_1-51_1_10594,20250701_D5_S9_NTS_Neg_1-52_1_10595,20250701_D6_S1_NTS_Neg_2-37_1_10636,20250701_D6_S10_NTS_Neg_1-34_1_10576,20250701_D6_S11_NTS_Neg_1-35_1_10577,20250701_D6_S12_NTS_Neg_1-36_1_10578,20250701_D6_S2_NTS_Neg_2-38_1_10637,20250701_D6_S3_NTS_Neg_2-39_1_10638,20250701_D6_S4_NTS_Neg_2-18_1_10616,20250701_D6_S5_NTS_Neg_2-19_1_10617,20250701_D6_S6_NTS_Neg_2-20_1_10618,20250701_D6_S7_NTS_Neg_1-53_1_10596,20250701_D6_S8_NTS_Neg_1-54_1_10597,20250701_D6_S9_NTS_Neg_2-1_1_10598,adduct,neutralMass,susp_name
M102_R230_85,229.66465,102.031828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40916,43819,20307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.031828,"Acesulfame K-TP5,Acetic anhydride,Propylene carbonate"
M102_R217_86,217.182783,102.03183,0,0,0,0,0,0,40070,45490,51171,0,0,0,0,0,0,35775,26206,19146,69391,61714,43646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.03183,"Acesulfame K-TP5,Acetic anhydride,Propylene carbonate"
M102_R202_87,201.874126,102.031844,49976,37409,50518,42617,111202,155403,71940,90805,131213,0,92511,84479,93111,0,0,49014,20989,36589,96142,88326,91064,161157,222536,142872,259348,114574,212692,47887,77648,80219,185272,118139,139884,117693,247359,265723,149132,180921,168274,168839,134866,118782,214502,112395,160776,0,111929,110334,124986,0,0,134644,140122,104448,85752,119625,135348,162484,172009,151483,198978,184689,142161,160014,272098,95409,140386,96956,168296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.031844,"Acesulfame K-TP5,Acetic anhydride,Propylene carbonate"
M102_R185_88,185.038295,102.03185,0,0,0,0,0,0,21471,26171,15448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.03185,"Acesulfame K-TP5,Acetic anhydride,Propylene carbonate"
M102_R241_89,241.47291,102.031862,0,0,0,0,0,0,25138,19935,22247,0,0,0,0,0,0,29049,21504,27257,19819,17715,16722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18398,19277,12620,0,0,0,0,0,0,0,0,0,12240,11494,28108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.031862,"Acesulfame K-TP5,Acetic anhydride,Propylene carbonate"
M102_R263_90,263.383899,102.031881,0,0,0,0,0,0,0,0,0,0,21970,30189,27656,0,0,0,0,0,0,0,0,70195,116586,55980,84709,13172,61419,0,0,0,0,0,0,20637,96701,157738,32916,22887,30748,14695,17982,15291,31467,37983,79841,0,65294,27251,40821,0,0,38082,24064,24539,38896,33166,26872,80773,0,0,0,75320,52830,0,0,0,44160,21784,59650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.031881,"Acesulfame K-TP5,Acetic anhydride,Propylene carbonate"
M102_R205_91,204.7589762,102.06786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42421,41853,69415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40050,61038,64140,0,0,0,[M-H]-,102.06786,"1,3-dioxepane,Pivalic acid,Tetrahydrofurfuryl alcohol"
M102_R279_92,279.265289,102.068167,24638,24603,34927,0,0,0,19309,25178,14810,0,0,0,0,0,0,0,0,0,30235,20978,15474,31739,0,0,0,26410,36016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.068167,"1,3-dioxepane,Pivalic acid,Tetrahydrofurfuryl alcohol"
M102_R427_93,427.369057,102.068258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21774,15682,23264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.068258,"1,3-dioxepane,Pivalic acid,Tetrahydrofurfuryl alcohol"
M102_R310_94,309.691057,102.068323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16426,0,0,0,22977,19603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.068323,"1,3-dioxepane,Pivalic acid,Tetrahydrofurfuryl alcohol"
M102_R281_95,280.787514,102.068353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25926,35718,18916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,102.068353,"1,3-dioxepane,Pivalic acid,Tetrahydrofurfuryl alcohol"
M105_R377_99,377.011945,105.079383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49617,75752,76667,0,0,58286,95824,54944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,105.079383,"2,2'-Iminodiethanol, propoxylated"
M106_R402_100,402.063047,106.041958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200958,154606,232430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,106.041958,Benzaldehyde
M108_R294_105,293.671515,108.057649,0,0,0,20293,20128,20835,0,0,0,0,41371,56843,59369,0,0,85166,39046,26160,40663,27279,63316,0,0,0,0,0,0,42116,57319,78014,0,0,0,0,0,0,0,0,0,44467,42253,76057,13147,29618,25789,0,0,0,0,0,0,0,0,0,0,0,0,23433,0,0,0,54583,43751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,108.057649,"Benzyl alcohol,m-Cresol,p-Cresol"
M110_R385_115,385.289848,110.013515,0,0,0,82664,73834,89137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,110.013515,"Ethyl phosphonate,Phosphonic acid, dimethyl ester"
M110_R293_117,292.911568,110.036742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78673,27336,78365,57751,75460,38933,0,0,0,0,0,0,40750,107376,48431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,110.036742,"1,2-dihydroxybenzene,ACETANILIDE-TP2,Acetaminophen-TP13,Acetaminophen-TP6,Hydroquinone,Resorcinol,Saccharin-TP5,Salicylic acid-TP3,Salicylic acid-TP9"
M110_R240_118,239.532871,110.036792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34229,39394,57090,0,0,0,0,0,0,0,0,0,53762,54551,138672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,110.036792,"1,2-dihydroxybenzene,ACETANILIDE-TP2,Acetaminophen-TP13,Acetaminophen-TP6,Hydroquinone,Resorcinol,Saccharin-TP5,Salicylic acid-TP3,Salicylic acid-TP9"
M110_R264_119,264.28349,110.03683,0,0,0,12866,41749,37516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25719,11836,28138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,110.03683,"1,2-dihydroxybenzene,ACETANILIDE-TP2,Acetaminophen-TP13,Acetaminophen-TP6,Hydroquinone,Resorcinol,Saccharin-TP5,Salicylic acid-TP3,Salicylic acid-TP9"
M110_R207_121,206.603479,110.036954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32255,11457,18485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,110.036954,"1,2-dihydroxybenzene,ACETANILIDE-TP2,Acetaminophen-TP13,Acetaminophen-TP6,Hydroquinone,Resorcinol,Saccharin-TP5,Salicylic acid-TP3,Salicylic acid-TP9"
M112_R148_129,148.1165663,112.052161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15186,11735,21160,0,0,0,0,0,0,23963,28956,15700,0,0,0,[M-H]-,112.052161,Sorbic acid
M112_R232_130,232.227367,112.0523175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28296,21758,31517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76500,82104,51165,59732,51062,44706,"[M+H]+,[M-H]-",112.0523175,Sorbic acid
M112_R256_131,255.738062,112.052402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40780,21371,37157,0,0,0,0,0,0,0,0,0,89912,70927,37536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,112.052402,Sorbic acid
M112_R206_132,205.729161,112.052412,0,0,0,23651,29090,18776,16824,19037,25422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12286,12486,28629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,112.052412,Sorbic acid
M113_R239_137,238.959227,113.084173,16785,25505,28433,0,0,0,0,0,0,0,65945,81364,66220,0,0,0,0,0,11794,14755,18420,0,46871,71758,57465,0,0,23388,24674,22211,0,0,0,0,65165,54101,89207,0,0,0,0,0,0,0,0,44928,63286,26580,73545,38688,24802,23613,23204,27978,42698,25096,44730,0,55213,38380,76344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,113.084173,"1-Ethyl-2-pyrrolidinone,Cyclohexanone Oxime,Formylpiperidine,_-Caprolactam"
M114_R200_143,199.9588146,114.067988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38307,38749,20719,0,0,0,[M-H]-,114.067988,"Allyl 2,3-epoxypropyl ether,Ethyl methacrylate"
M114_R264_144,263.858587,114.068096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14294,11654,23204,0,0,0,0,0,0,0,0,0,42961,32136,17136,26984,23320,28926,0,0,0,0,0,0,36464,32031,38584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,114.068096,"Allyl 2,3-epoxypropyl ether,Ethyl methacrylate"
M114_R375_145,374.686855,114.068131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58392,54885,81708,0,0,0,0,0,0,66966,47999,36260,51431,73078,49493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,114.068131,"Allyl 2,3-epoxypropyl ether,Ethyl methacrylate"
M114_R294_147,293.946028,114.068246,0,0,0,66571,27202,40309,50418,46191,35048,0,0,0,0,0,0,26500,38680,27602,23033,29961,29236,27624,0,0,0,25185,20503,40739,21802,66751,30139,36461,32806,22435,0,0,0,20643,24198,39979,20433,42490,34124,27622,21948,22515,0,0,0,37194,27252,44417,27327,38133,46407,24025,36854,29613,0,0,0,23132,33436,0,0,0,25717,28319,32064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[M+H]+,114.068246,"Allyl 2,3-epoxypropyl ether,Ethyl methacrylate"
